Sales_ID,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Original_Revenue,Units_Was_Missing,Units_Was_Invalid,MRP_Was_Missing,Discount_Was_Missing,Discount_Was_Invalid,Date_Was_Missing,Calculated_Revenue,Revenue_Difference,Revenue_Match
155,2154,Kids,Lifestyle,Blazer Mid,XL,2.5,2963.16,0.5,0.0,2025-01-04,Online,Bengaluru,2381.85,0.0,True,False,False,True,False,False,3703.95,-3703.95,False
156,2155,Men,Soccer,Phantom Gt,,3.0,6320.59,0.5,0.0,,Online,Hyderabad,1475.15,0.0,False,False,True,True,False,True,9480.88,-9480.88,False
157,2156,Men,Soccer,Tiempo Legend,M,3.0,6045.785,0.5,0.0,2024-08-31,Online,Pune,-286.07,0.0,False,True,True,True,False,False,9068.68,-9068.68,False
158,2157,Kids,Soccer,Premier Iii,,1.0,5773.245,0.5,0.0,2025-04-29,Online,Delhi,-701.01,0.0,False,False,True,True,False,False,2886.62,-2886.62,False
159,2158,Women,Running,React Infinity,M,3.0,6492.155000000001,0.5,0.0,2025-01-28,Online,Mumbai,514.79,0.0,False,True,True,False,False,False,9738.23,-9738.23,False
160,2159,Women,Training,Zoomx Invincible,XL,2.0,3987.65,0.48,0.0,,Retail,Delhi,2781.72,0.0,False,False,False,True,False,True,4147.16,-4147.16,False
161,2160,Kids,Running,Air Zoom,XL,2.0,5550.99,0.48,0.0,2025-01-03,Retail,Mumbai,3744.91,0.0,True,False,True,True,False,False,5773.03,-5773.03,False
162,2161,Kids,Lifestyle,Waffle One,M,3.0,5119.41,0.8,0.0,,Online,Pune,1956.8,0.0,False,True,False,False,False,True,3071.65,-3071.65,False
163,2162,Men,Lifestyle,Blazer Mid,8,2.5,7662.11,0.5,0.0,,Online,Mumbai,2398.55,0.0,True,False,False,True,False,True,9577.64,-9577.64,False
164,2163,Men,Lifestyle,Dunk Low,7,3.0,6202.99,0.48,0.0,2025-06-03,Retail,Hyderabad,3344.98,0.0,True,False,True,False,True,False,9676.66,-9676.66,False
165,2164,Women,Soccer,Mercurial Superfly,8,2.5,6569.65,0.95,0.0,2024-10-23,Online,Pune,-872.9,0.0,False,True,True,False,False,False,821.21,-821.21,False
166,2165,Kids,Training,Superrep Go,L,4.0,4577.65,0.48,0.0,2024-11-11,Retail,Kolkata,2460.19,0.0,False,False,False,True,False,False,9521.51,-9521.51,False
167,2166,Women,Lifestyle,Air Force 1,M,3.0,7312.38,0.5,0.0,2025-02-01,Online,Mumbai,3364.05,0.0,True,False,False,True,False,False,10968.57,-10968.57,False
168,2167,Men,Running,React Infinity,XL,3.0,3055.79,0.48,0.0,,Retail,Mumbai,1259.58,0.0,False,False,False,True,False,True,4767.03,-4767.03,False
169,2168,Women,Running,Pegasus Turbo,,2.0,5644.675,0.85,0.0,2024-01-08,Retail,Kolkata,3011.49,0.0,True,False,True,False,False,False,1693.4,-1693.4,False
170,2169,Kids,Training,Flex Trainer,,4.0,4046.05,0.01,16022.36,2024-12-14,Retail,Delhi,1057.58,16022.36,False,False,False,False,False,False,16022.36,0.0,True
171,2170,Kids,Lifestyle,Air Force 1,M,3.0,6323.09,0.5,0.0,2025-06-28,Online,Kolkata,3218.82,0.0,False,True,True,True,False,False,9484.64,-9484.64,False
172,2022,Women,Lifestyle,Air Force 1,L,2.0,9378.52,0.48,0.0,2023-10-29,Retail,Mumbai,128.92,0.0,True,False,False,False,True,False,9753.66,-9753.66,False
173,2172,Women,Training,Zoomx Invincible,M,2.5,7988.99,0.5,0.0,2024-12-17,Online,Bengaluru,-909.86,0.0,True,False,False,False,True,False,9986.24,-9986.24,False
174,2173,Men,Running,Free Rn,L,2.0,6620.78,0.5,0.0,2025-03-29,Online,Bengaluru,3770.03,0.0,False,True,False,True,False,False,6620.78,-6620.78,False
175,2174,Women,Soccer,Phantom Gt,L,2.0,3883.92,0.48,0.0,,Retail,Pune,428.5,0.0,True,False,False,True,False,True,4039.28,-4039.28,False
176,2175,Women,Lifestyle,Blazer Mid,,2.5,6383.24,0.5,0.0,,Online,Pune,2457.78,0.0,True,False,True,False,True,True,7979.05,-7979.05,False
177,2176,Men,Soccer,Mercurial Superfly,,4.0,6569.65,0.5,0.0,2025-01-04,Online,Bengaluru,3908.28,0.0,False,False,True,True,False,False,13139.3,-13139.3,False
178,2177,Women,Lifestyle,Waffle One,XL,2.0,5637.46,0.48,0.0,2025-06-27,Retail,Mumbai,885.37,0.0,True,False,True,True,False,False,5862.96,-5862.96,False
179,2178,Men,Running,Free Rn,,1.0,6293.58,0.48,0.0,2024-10-28,Retail,Bengaluru,-983.37,0.0,False,False,True,True,False,False,3272.66,-3272.66,False
180,2179,Women,Training,Zoomx Invincible,M,3.0,6897.68,0.48,0.0,2024-01-26,Retail,Pune,3135.92,0.0,False,False,True,True,False,False,10760.38,-10760.38,False
181,2180,Women,Basketball,Lebron 20,XL,2.0,6431.1900000000005,0.5,0.0,2024-05-15,Online,Pune,2189.84,0.0,True,False,True,True,False,False,6431.19,-6431.19,False
182,2181,Women,Lifestyle,Air Force 1,XL,2.0,6323.09,0.48,0.0,2025-06-01,Retail,Delhi,419.58,0.0,False,False,True,True,False,False,6576.01,-6576.01,False
183,2182,Kids,Basketball,Zoom Freak,11,2.0,7214.55,0.5,0.0,,Online,Mumbai,-662.77,0.0,True,False,False,True,False,True,7214.55,-7214.55,False
184,2183,Kids,Lifestyle,Waffle One,M,3.0,5389.56,0.5,0.0,,Online,Pune,2927.93,0.0,True,False,False,True,False,True,8084.34,-8084.34,False
185,2184,Men,Soccer,Mercurial Superfly,XL,4.0,6569.65,0.48,0.0,,Retail,Hyderabad,1980.73,0.0,False,False,True,True,False,True,13664.87,-13664.87,False
186,2185,Women,Training,Zoomx Invincible,XL,4.0,4207.44,0.59,6900.2,2025-08-06,Online,Kolkata,-615.48,6900.2,False,False,False,False,False,False,6900.2,0.0,True
187,2186,Men,Running,React Infinity,,3.0,6492.155000000001,0.48,0.0,,Retail,Bengaluru,540.83,0.0,False,True,True,True,False,True,10127.76,-10127.76,False
188,2187,Men,Running,React Infinity,L,3.0,7795.32,0.5,0.0,2024-11-09,Online,Mumbai,2402.99,0.0,True,False,False,True,False,False,11692.98,-11692.98,False
189,2188,Men,Running,React Infinity,L,3.0,6492.155000000001,0.5,0.0,,Online,Pune,1278.03,0.0,False,True,True,True,False,True,9738.23,-9738.23,False
190,2189,Men,Training,Superrep Go,L,3.0,5280.57,0.9,0.0,2024-02-10,Online,Hyderabad,3628.46,0.0,False,False,True,False,False,False,1584.17,-1584.17,False
191,2190,Kids,Basketball,Kyrie Flytrap,L,3.0,4280.01,0.66,0.0,,Online,Delhi,1949.77,0.0,True,False,False,False,False,True,4365.61,-4365.61,False
192,2191,Men,Lifestyle,Air Force 1,8,3.0,6323.09,0.48,0.0,2024-09-28,Retail,Pune,-1032.88,0.0,False,False,True,True,False,False,9864.02,-9864.02,False
193,2192,Men,Basketball,Kyrie Flytrap,XL,2.0,5066.14,0.48,0.0,2023-10-13,Retail,Delhi,554.91,0.0,False,True,True,True,False,False,5268.79,-5268.79,False
194,2193,Women,Lifestyle,Waffle One,XL,2.0,5637.46,0.48,0.0,2025-01-17,Retail,Delhi,1803.66,0.0,False,True,True,False,True,False,5862.96,-5862.96,False
195,2194,Men,Soccer,Mercurial Superfly,M,2.5,6196.01,0.5,0.0,2024-10-27,Online,Hyderabad,926.03,0.0,True,False,False,True,False,False,7745.01,-7745.01,False
196,2195,Women,Training,Superrep Go,,3.0,5280.57,0.51,0.0,,Online,Delhi,1041.81,0.0,True,False,True,False,False,True,7762.44,-7762.44,False
197,2196,Kids,Soccer,Premier Iii,L,2.0,2708.73,0.5,0.0,2025-06-30,Online,Delhi,925.63,0.0,False,False,False,True,False,False,2708.73,-2708.73,False
198,2197,Kids,Training,Zoomx Invincible,L,3.0,6897.68,0.5,0.0,2024-06-10,Online,Bengaluru,-418.5,0.0,False,False,True,True,False,False,10346.52,-10346.52,False
199,2198,Men,Training,Superrep Go,7,4.0,5280.57,0.65,0.0,2025-05-01,Online,Pune,-169.33,0.0,False,False,True,False,False,False,7392.8,-7392.8,False
200,2199,Men,Soccer,Premier Iii,M,1.0,5773.245,0.48,0.0,,Retail,Kolkata,389.94,0.0,False,False,True,True,False,True,3002.09,-3002.09,False
201,2200,Men,Basketball,Air Jordan,9,3.0,5570.72,0.5,0.0,,Online,Delhi,1513.76,0.0,False,False,False,True,False,True,8356.08,-8356.08,False
202,2201,Women,Training,Superrep Go,11,3.0,5280.57,0.5,0.0,2024-10-05,Online,Mumbai,1403.56,0.0,True,False,True,True,False,False,7920.86,-7920.86,False
203,2202,Men,Basketball,Kyrie Flytrap,M,2.0,7918.93,0.48,475.14,2025-04-07,Retail,Bengaluru,1994.42,475.14,False,True,False,False,True,False,8235.69,-7760.55,False
204,2203,Men,Lifestyle,Air Force 1,M,3.0,6903.22,0.5,0.0,,Online,Pune,1556.95,0.0,False,True,False,True,False,True,10354.83,-10354.83,False
205,2204,Men,Basketball,Lebron 20,7,2.0,7660.41,0.5,0.0,2025-05-17,Online,Delhi,2076.75,0.0,True,False,False,True,False,False,7660.41,-7660.41,False
206,2205,Women,Running,React Infinity,XL,3.0,6492.155000000001,0.48,0.0,2025-04-24,Retail,Pune,-467.52,0.0,False,True,True,True,False,False,10127.76,-10127.76,False
207,2206,Men,Training,Flex Trainer,M,2.0,6383.55,0.5,0.0,,Online,Delhi,-524.85,0.0,False,False,True,True,False,True,6383.55,-6383.55,False
208,2207,Women,Running,Pegasus Turbo,XL,2.0,5644.675,0.5,0.0,,Online,Hyderabad,2101.41,0.0,True,False,True,True,False,True,5644.68,-5644.68,False
209,2208,Women,Basketball,Lebron 20,M,3.0,5172.62,0.97,0.0,,Retail,Hyderabad,-1074.04,0.0,True,False,False,False,False,True,465.54,-465.54,False
210,2209,Kids,Training,Superrep Go,,2.5,5280.57,0.48,0.0,2024-01-09,Retail,Hyderabad,1956.7,0.0,True,False,True,True,False,False,6864.74,-6864.74,False
211,2210,Men,Lifestyle,Blazer Mid,XL,3.0,6383.24,0.48,0.0,2024-08-09,Retail,Kolkata,701.02,0.0,True,False,True,True,False,False,9957.85,-9957.85,False
212,2000,Kids,Training,Metcon 7,,4.0,5890.69,0.94,0.0,2024-02-27,Retail,Bengaluru,2372.82,0.0,False,False,True,False,False,False,1413.77,-1413.77,False
213,2212,Women,Lifestyle,Blazer Mid,L,2.5,7670.82,0.5,0.0,2024-09-23,Online,Kolkata,-87.95,0.0,True,False,False,True,False,False,9588.52,-9588.52,False
214,2213,Women,Running,Air Zoom,9,3.0,5714.92,0.5,0.0,,Online,Delhi,3741.14,0.0,True,False,False,True,False,True,8572.38,-8572.38,False
215,2214,Men,Basketball,Lebron 20,XL,2.0,5016.03,0.48,0.0,,Retail,Mumbai,1446.0,0.0,False,False,False,True,False,True,5216.67,-5216.67,False
216,2215,Men,Basketball,Zoom Freak,XL,3.0,6435.66,0.36,0.0,2024-12-16,Online,Kolkata,3254.06,0.0,False,False,True,False,False,False,12356.47,-12356.47,False
217,2216,Women,Lifestyle,Air Force 1,M,1.0,3111.62,0.5,0.0,,Online,Hyderabad,2617.56,0.0,False,False,False,True,False,True,1555.81,-1555.81,False
218,2217,Women,Lifestyle,Waffle One,L,2.0,5637.46,0.48,0.0,2025-04-15,Retail,Delhi,2190.84,0.0,True,False,True,True,False,False,5862.96,-5862.96,False
219,2218,Kids,Soccer,Premier Iii,6,2.0,5773.245,0.5,0.0,,Online,Bengaluru,1440.02,0.0,False,False,True,True,False,True,5773.24,-5773.24,False
220,2219,Women,Basketball,Air Jordan,M,2.0,6235.71,0.5,0.0,,Online,Bengaluru,3305.72,0.0,False,True,True,False,True,True,6235.71,-6235.71,False
221,2220,Kids,Training,Superrep Go,M,3.0,5280.57,0.5,0.0,2024-09-09,Online,Kolkata,890.14,0.0,True,False,True,True,False,False,7920.86,-7920.86,False
222,2221,Kids,Lifestyle,Waffle One,L,2.0,3375.97,0.48,0.0,2024-06-01,Retail,Mumbai,-297.05,0.0,False,False,False,True,False,False,3511.01,-3511.01,False
223,2222,Men,Training,Zoomx Invincible,XL,2.0,8897.19,0.11,15837.0,2024-12-21,Retail,Mumbai,2821.69,15837.0,False,False,False,False,False,False,15837.0,0.0,True
224,2223,Kids,Training,Flex Trainer,M,3.0,9180.15,0.5,0.0,2025-02-15,Online,Kolkata,799.28,0.0,False,True,False,True,False,False,13770.22,-13770.22,False
225,2224,Kids,Lifestyle,Dunk Low,,2.5,6202.99,0.12,0.0,2024-09-24,Online,Pune,3278.7,0.0,False,True,True,False,False,False,13646.58,-13646.58,False
226,2225,Kids,Basketball,Kyrie Flytrap,11,2.0,5066.14,0.48,0.0,,Retail,Hyderabad,1136.63,0.0,True,False,True,True,False,True,5268.79,-5268.79,False
227,2226,Women,Basketball,Zoom Freak,,2.0,6435.66,0.31,0.0,2025-06-28,Online,Delhi,-131.04,0.0,True,False,True,False,False,False,8881.21,-8881.21,False
228,2021,Men,Running,React Infinity,XL,3.0,2180.71,0.82,0.0,,Retail,Hyderabad,2277.63,0.0,True,False,False,False,False,True,1177.58,-1177.58,False
229,2228,Kids,Basketball,Zoom Freak,,2.0,9382.15,0.5,0.0,2024-08-22,Online,Kolkata,-127.34,0.0,True,False,False,True,False,False,9382.15,-9382.15,False
230,2229,Men,Running,Air Zoom,XL,2.0,7143.23,0.48,0.0,2025-03-26,Retail,Mumbai,3284.36,0.0,True,False,False,True,False,False,7428.96,-7428.96,False
231,2230,Kids,Lifestyle,Dunk Low,10,2.5,6202.99,0.5,0.0,,Online,Bengaluru,781.56,0.0,True,False,True,True,False,True,7753.74,-7753.74,False
232,2231,Kids,Training,Flex Trainer,9,3.0,6383.55,0.5,0.0,2025-04-01,Online,Bengaluru,-39.48,0.0,False,True,True,False,True,False,9575.33,-9575.33,False
233,2232,Women,Running,Free Rn,XL,2.0,2149.28,0.32,0.0,2024-11-17,Online,Kolkata,2409.87,0.0,True,False,False,False,False,False,2923.02,-2923.02,False
234,2233,Men,Lifestyle,Air Force 1,XL,3.0,6323.09,0.5,0.0,,Online,Kolkata,2398.07,0.0,False,True,True,True,False,True,9484.64,-9484.64,False
235,2234,Men,Training,Flex Trainer,,4.0,6189.1,0.48,-2970.77,2024-12-21,Retail,Bengaluru,2085.62,-2970.77,False,False,False,False,True,False,12873.33,-15844.1,False
236,2042,Men,Basketball,Kyrie Flytrap,10,1.0,5254.47,0.48,0.0,2025-02-26,Retail,Bengaluru,2459.63,0.0,False,False,False,True,False,False,2732.32,-2732.32,False
237,2236,Men,Soccer,Mercurial Superfly,M,2.5,6569.65,0.5,0.0,,Online,Delhi,880.62,0.0,True,False,True,True,False,True,8212.06,-8212.06,False
238,2237,Kids,Training,Metcon 7,M,2.0,5089.88,0.5,0.0,2025-06-26,Online,Mumbai,-238.18,0.0,True,False,False,True,False,False,5089.88,-5089.88,False
239,2238,Kids,Training,Superrep Go,,3.0,4348.86,0.5,0.0,,Online,Delhi,662.02,0.0,False,False,False,True,False,True,6523.29,-6523.29,False
240,2239,Men,Training,Superrep Go,XL,3.0,5280.57,0.5,0.0,2024-04-08,Online,Kolkata,1750.71,0.0,True,False,True,True,False,False,7920.86,-7920.86,False
241,2240,Kids,Basketball,Air Jordan,M,3.0,9520.5,0.48,0.0,2025-01-22,Retail,Kolkata,-928.85,0.0,True,False,False,False,False,False,14851.98,-14851.98,False
242,2241,Women,Soccer,Tiempo Legend,12,3.0,9662.04,0.5,0.0,2025-02-19,Online,Hyderabad,-233.74,0.0,True,False,False,True,False,False,14493.06,-14493.06,False
243,2046,Kids,Basketball,Lebron 20,,3.0,4934.46,0.86,-690.82,,Retail,Kolkata,2237.95,-690.82,False,True,False,False,False,True,2072.47,-2763.29,False
244,2243,Men,Lifestyle,Blazer Mid,L,3.0,9747.58,0.48,0.0,2024-11-07,Retail,Delhi,266.31,0.0,True,False,False,True,False,False,15206.22,-15206.22,False
245,2244,Kids,Training,Metcon 7,L,2.0,5890.69,0.5,0.0,,Online,Delhi,1904.11,0.0,False,False,True,True,False,True,5890.69,-5890.69,False
246,2245,Kids,Running,React Infinity,,3.0,4128.35,0.5,0.0,2025-04-16,Online,Pune,-290.33,0.0,True,False,False,True,False,False,6192.52,-6192.52,False
247,2246,Kids,Basketball,Lebron 20,L,2.0,7806.98,0.5,0.0,2024-10-02,Online,Hyderabad,-943.35,0.0,False,True,False,True,False,False,7806.98,-7806.98,False
248,2247,Women,Training,Metcon 7,,2.0,5890.69,0.5,0.0,2024-08-16,Online,Mumbai,-1158.15,0.0,True,False,True,True,False,False,5890.69,-5890.69,False
249,2248,Men,Training,Metcon 7,M,4.0,8249.96,0.24,25079.88,2024-01-16,Online,Bengaluru,1625.14,25079.88,False,False,False,False,False,False,25079.88,0.0,True
250,2249,Men,Training,Flex Trainer,M,3.0,7730.77,0.5,0.0,2024-05-28,Online,Delhi,-692.94,0.0,True,False,False,True,False,False,11596.16,-11596.16,False
251,2250,Men,Basketball,Kyrie Flytrap,XL,2.0,5066.14,0.48,0.0,2024-01-10,Retail,Pune,821.13,0.0,True,False,True,True,False,False,5268.79,-5268.79,False
252,2046,Men,Basketball,Air Jordan,,2.0,9593.65,0.5,0.0,2025-01-11,Online,Hyderabad,1592.5,0.0,False,False,False,True,False,False,9593.65,-9593.65,False
253,2252,Women,Running,Free Rn,L,2.0,6293.58,0.48,0.0,,Retail,Delhi,934.87,0.0,True,False,True,True,False,True,6545.32,-6545.32,False
254,2253,Men,Training,Flex Trainer,M,3.0,6383.55,0.5,0.0,2025-05-18,Online,Bengaluru,1516.72,0.0,False,True,True,True,False,False,9575.33,-9575.33,False
255,2254,Women,Basketball,Lebron 20,M,2.0,6431.1900000000005,0.89,0.0,2025-04-24,Online,Hyderabad,1642.0,0.0,True,False,True,False,False,False,1414.86,-1414.86,False
256,2255,Kids,Basketball,Lebron 20,XL,3.0,2222.55,0.84,0.0,2025-06-04,Retail,Mumbai,586.56,0.0,True,False,False,False,False,False,1066.82,-1066.82,False
257,2256,Men,Soccer,Phantom Gt,,2.0,6320.59,0.5,0.0,2025-03-30,Online,Hyderabad,3175.83,0.0,True,False,True,True,False,False,6320.59,-6320.59,False
258,2257,Men,Basketball,Kyrie Flytrap,XL,1.0,5066.14,0.5,0.0,2025-09-02,Online,Mumbai,-365.42,0.0,False,False,True,True,False,False,2533.07,-2533.07,False
259,2258,Women,Lifestyle,Dunk Low,L,2.5,6202.99,0.39,0.0,2023-11-21,Online,Mumbai,2824.7,0.0,True,False,True,False,False,False,9459.56,-9459.56,False
260,2259,Women,Soccer,Mercurial Superfly,M,2.0,6569.65,0.48,0.0,2024-10-20,Retail,Delhi,2323.89,0.0,True,False,True,True,False,False,6832.44,-6832.44,False
261,2260,Women,Lifestyle,Dunk Low,M,2.0,6202.99,0.48,0.0,2024-12-12,Retail,Pune,-352.18,0.0,False,False,True,True,False,False,6451.11,-6451.11,False
262,2261,Women,Training,Zoomx Invincible,,2.0,2503.6,0.54,0.0,2024-10-04,Retail,Pune,1574.74,0.0,True,False,False,False,False,False,2303.31,-2303.31,False
263,2262,Women,Running,Pegasus Turbo,L,2.0,5644.675,0.48,0.0,2024-09-15,Retail,Pune,3146.93,0.0,False,True,True,True,False,False,5870.46,-5870.46,False
264,2263,Women,Soccer,Premier Iii,M,2.0,5172.14,0.5,0.0,2024-08-10,Online,Kolkata,2510.55,0.0,False,True,False,True,False,False,5172.14,-5172.14,False
265,2264,Men,Training,Zoomx Invincible,,4.0,5622.32,0.48,-1799.14,2024-04-22,Retail,Bengaluru,1248.25,-1799.14,False,False,False,False,True,False,11694.43,-13493.57,False
266,2265,Women,Soccer,Premier Iii,7,2.5,2422.97,0.48,0.0,2024-11-23,Retail,Delhi,-67.74,0.0,True,False,False,True,False,False,3149.86,-3149.86,False
267,2266,Women,Basketball,Lebron 20,L,3.0,6431.1900000000005,0.48,0.0,2025-07-19,Retail,Kolkata,3475.59,0.0,True,False,True,True,False,False,10032.66,-10032.66,False
268,2267,Women,Running,Air Zoom,M,2.0,3075.72,0.48,0.0,2024-12-20,Retail,Kolkata,238.78,0.0,False,True,False,True,False,False,3198.75,-3198.75,False
269,2268,Men,Soccer,Mercurial Superfly,M,3.0,7330.81,0.5,0.0,2023-11-16,Online,Kolkata,518.71,0.0,False,False,False,True,False,False,10996.22,-10996.22,False
270,2269,Women,Training,Zoomx Invincible,11,4.0,6424.32,0.48,0.0,2024-07-14,Retail,Mumbai,-405.26,0.0,False,False,False,True,False,False,13362.59,-13362.59,False
271,2270,Men,Running,React Infinity,XL,1.0,6492.155000000001,0.48,0.0,2025-06-06,Retail,Pune,3088.25,0.0,False,False,True,False,True,False,3375.92,-3375.92,False
272,2271,Kids,Lifestyle,Waffle One,9,2.0,5116.58,0.07,0.0,2024-03-05,Retail,Delhi,1293.94,0.0,True,False,False,False,False,False,9516.84,-9516.84,False
273,2038,Women,Training,Zoomx Invincible,XL,1.0,7338.57,0.48,0.0,2024-10-21,Retail,Delhi,3680.24,0.0,False,False,False,True,False,False,3816.06,-3816.06,False
274,2273,Kids,Running,Free Rn,M,2.0,4004.36,0.5,0.0,2024-01-30,Online,Kolkata,-614.66,0.0,False,True,False,True,False,False,4004.36,-4004.36,False
275,2274,Women,Training,Metcon 7,6,4.0,5890.69,0.45,0.0,2025-06-13,Online,Bengaluru,2561.89,0.0,False,False,True,False,False,False,12959.52,-12959.52,False
276,2275,Kids,Running,Pegasus Turbo,M,2.0,5644.675,0.5,0.0,2025-07-03,Online,Pune,-783.71,0.0,False,True,True,True,False,False,5644.68,-5644.68,False
277,2276,Kids,Lifestyle,Air Force 1,L,2.0,6066.5,0.48,0.0,2023-08-29,Retail,Kolkata,1181.87,0.0,False,True,False,True,False,False,6309.16,-6309.16,False
278,2277,Kids,Basketball,Lebron 20,M,2.0,3682.84,0.5,0.0,2024-12-28,Online,Hyderabad,3967.77,0.0,True,False,False,True,False,False,3682.84,-3682.84,False
279,2278,Men,Training,Superrep Go,11,2.5,5280.57,0.48,0.0,2025-03-07,Retail,Pune,3638.15,0.0,True,False,True,False,True,False,6864.74,-6864.74,False
280,2279,Women,Lifestyle,Blazer Mid,6,3.0,6383.24,0.48,0.0,2024-03-08,Retail,Mumbai,766.72,0.0,True,False,True,True,False,False,9957.85,-9957.85,False
281,2280,Women,Soccer,Mercurial Superfly,M,2.5,6569.65,0.5,0.0,2025-02-13,Online,Delhi,3069.57,0.0,False,True,True,True,False,False,8212.06,-8212.06,False
282,2281,Kids,Lifestyle,Waffle One,M,2.0,5637.46,0.48,0.0,2025-07-13,Retail,Kolkata,1753.48,0.0,False,False,True,True,False,False,5862.96,-5862.96,False
283,2282,Men,Running,Free Rn,,2.0,6293.58,0.26,0.0,2024-11-14,Retail,Mumbai,-1002.46,0.0,True,False,True,False,False,False,9314.5,-9314.5,False
284,2283,Men,Soccer,Mercurial Superfly,10,1.0,6569.65,0.48,0.0,2024-08-21,Retail,Delhi,468.59,0.0,False,False,True,True,False,False,3416.22,-3416.22,False
285,2284,Kids,Soccer,Mercurial Superfly,M,2.5,6569.65,0.53,0.0,2024-10-08,Online,Kolkata,1370.01,0.0,True,False,True,False,False,False,7719.34,-7719.34,False
286,2285,Women,Basketball,Lebron 20,L,3.0,6431.1900000000005,0.48,0.0,,Retail,Delhi,2211.71,0.0,False,True,True,True,False,True,10032.66,-10032.66,False
287,2286,Women,Lifestyle,Waffle One,,3.0,5637.46,0.5,0.0,2024-10-16,Online,Bengaluru,2419.09,0.0,True,False,True,True,False,False,8456.19,-8456.19,False
288,2287,Women,Running,React Infinity,9,3.0,6492.155000000001,0.5,0.0,,Online,Mumbai,-650.68,0.0,False,False,True,True,False,True,9738.23,-9738.23,False
289,2288,Women,Training,Zoomx Invincible,,2.0,6897.68,0.25,0.0,2024-08-24,Retail,Hyderabad,1570.91,0.0,True,False,True,False,False,False,10346.52,-10346.52,False
290,2289,Women,Running,Air Zoom,L,2.0,5550.99,0.51,0.0,,Retail,Mumbai,3161.45,0.0,True,False,True,False,False,True,5439.97,-5439.97,False
291,2290,Women,Training,Flex Trainer,L,3.0,6383.55,0.5,0.0,2024-10-20,Online,Kolkata,546.66,0.0,True,False,True,True,False,False,9575.33,-9575.33,False
292,2291,Women,Basketball,Lebron 20,L,3.0,6431.1900000000005,0.48,0.0,,Retail,Pune,2729.23,0.0,False,True,True,True,False,True,10032.66,-10032.66,False
293,2292,Women,Running,Free Rn,M,2.0,6293.58,0.5,0.0,2024-11-05,Online,Kolkata,1192.5,0.0,False,False,True,False,True,False,6293.58,-6293.58,False
294,2293,Women,Basketball,Air Jordan,XL,3.0,6235.71,0.48,0.0,2025-05-13,Retail,Mumbai,2525.87,0.0,False,False,True,True,False,False,9727.71,-9727.71,False
295,2012,Women,Soccer,Phantom Gt,,2.0,6320.59,0.48,0.0,2024-09-01,Retail,Hyderabad,-914.59,0.0,True,False,True,True,False,False,6573.41,-6573.41,False
296,2295,Kids,Lifestyle,Dunk Low,,3.0,6202.99,0.81,0.0,2025-06-17,Retail,Hyderabad,3901.16,0.0,True,False,True,False,False,False,3535.7,-3535.7,False
297,2296,Women,Soccer,Phantom Gt,,2.0,6320.59,0.5,0.0,2024-08-15,Online,Delhi,-1188.86,0.0,True,False,True,True,False,False,6320.59,-6320.59,False
298,2297,Kids,Basketball,Lebron 20,M,2.0,6356.31,0.74,0.0,2024-12-31,Online,Pune,454.97,0.0,True,False,False,False,False,False,3305.28,-3305.28,False
